"chrom","chrompos","abspos"
14,81646987,2281583166
14,81864925,2281801104
14,82089351,2282025530
14,82304511,2282240690
14,82521566,2282457745
14,82731154,2282667333
14,82948228,2282884407
14,83156366,2283092545
14,83366713,2283302892
14,83575521,2283511700
14,83786563,2283722742
14,83992800,2283928979
14,84208346,2284144525
14,84416172,2284352351
14,84629532,2284565711
14,84836929,2284773108
14,85048757,2284984936
14,85260734,2285196913
14,85467219,2285403398
14,85682007,2285618186
14,85893960,2285830139
14,86104089,2286040268
14,86322553,2286258732
14,86551004,2286487183
14,86778383,2286714562
14,86995645,2286931824
14,87219148,2287155327
14,87432827,2287369006
14,87643638,2287579817
14,87861477,2287797656
14,88079334,2288015513
14,88292814,2288228993
14,88504454,2288440633
14,88720219,2288656398
14,88950035,2288886214
14,89172111,2289108290
14,89390842,2289327021
14,89608525,2289544704
14,89821366,2289757545
14,90049617,2289985796
14,90271027,2290207206
14,90485421,2290421600
14,90718927,2290655106
14,90944514,2290880693
14,91154537,2291090716
14,91377936,2291314115
14,91603344,2291539523
14,91826607,2291762786
14,92064633,2292000812
14,92289900,2292226079
14,92507324,2292443503
14,92745484,2292681663
14,92956579,2292892758
14,93175897,2293112076
14,93409736,2293345915
14,93626677,2293562856
14,93856268,2293792447
14,94078677,2294014856
14,94287350,2294223529
14,94495225,2294431404
14,94713051,2294649230
14,94925819,2294861998
14,95138062,2295074241
14,95357874,2295294053
14,95568390,2295504569
14,95779025,2295715204
14,95990893,2295927072
14,96206983,2296143162
14,96414165,2296350344
14,96629947,2296566126
14,96840186,2296776365
14,97065106,2297001285
14,97278057,2297214236
14,97485278,2297421457
14,97696594,2297632773
14,97906280,2297842459
14,98110109,2298046288
14,98325045,2298261224
14,98533598,2298469777
14,98738701,2298674880
14,98949091,2298885270
14,99154139,2299090318
14,99360520,2299296699
14,99575954,2299512133
14,99784441,2299720620
14,99994769,2299930948
14,100207483,2300143662
14,100421094,2300357273
14,100637120,2300573299
14,100867788,2300803967
14,101075469,2301011648
14,101288023,2301224202
14,101495181,2301431360
14,101703593,2301639772
14,101925183,2301861362
14,102131538,2302067717
14,102359053,2302295232
14,102595861,2302532040
14,102833969,2302770148
14,103076565,2303012744
14,103307861,2303244040
14,103532853,2303469032
14,103759234,2303695413
14,103989993,2303926172
14,104221962,2304158141
14,104461735,2304397914
14,104672371,2304608550
14,104887457,2304823636
14,105100773,2305036952
14,105321631,2305257810
14,105549697,2305485876
14,105783636,2305719815
14,106346282,2306282461
14,106623277,2306559456
14,106889973,2306826152
14,107118565,2307054744
15,22822437,2330108156
15,23759948,2331045667
15,23986229,2331271948
15,24204510,2331490229
15,24858317,2332144036
15,25086126,2332371845
15,25308567,2332594286
15,25524854,2332810573
15,25740466,2333026185
15,25952388,2333238107
15,26163249,2333448968
15,26381264,2333666983
15,26598250,2333883969
15,26812626,2334098345
15,27024935,2334310654
15,27236428,2334522147
15,27451449,2334737168
15,27660264,2334945983
15,27869001,2335154720
15,28077188,2335362907
15,29301822,2336587541
15,29523941,2336809660
15,29743805,2337029524
15,29966209,2337251928
15,31251674,2338537393
15,31467950,2338753669
15,31682998,2338968717
15,31901916,2339187635
15,32188029,2339473748
15,33061914,2340347633
15,33274407,2340560126
15,33487240,2340772959
15,33707769,2340993488
15,33917621,2341203340
15,34136841,2341422560
15,34363913,2341649632
15,34934034,2342219753
15,35143399,2342429118
15,35377974,2342663693
15,35597494,2342883213
15,35819575,2343105294
15,36028698,2343314417
15,36235355,2343521074
15,36445942,2343731661
15,36666542,2343952261
15,36878959,2344164678
15,37091691,2344377410
15,37297308,2344583027
15,37508173,2344793892
15,37752767,2345038486
15,37975948,2345261667
15,38183498,2345469217
15,38403916,2345689635
15,38623110,2345908829
15,38831724,2346117443
15,39050373,2346336092
15,39280954,2346566673
15,39490716,2346776435
15,39707267,2346992986
15,39919819,2347205538
15,40128567,2347414286
15,40346706,2347632425
15,40568239,2347853958
15,40783922,2348069641
15,41029540,2348315259
15,41258562,2348544281
15,41502165,2348787884
15,41763282,2349049001
15,41998465,2349284184
15,42213583,2349499302
15,42425575,2349711294
15,42651693,2349937412
15,42882302,2350168021
15,43112549,2350398268
15,43350150,2350635869
15,43580091,2350865810
15,44180754,2351466473
15,44407332,2351693051
15,44649158,2351934877
15,44895831,2352181550
15,45164523,2352450242
15,45462605,2352748324
15,45690270,2352975989
15,45923023,2353208742
15,46145843,2353431562
15,46360754,2353646473
15,46578211,2353863930
15,46801528,2354087247
15,47015787,2354301506
15,47232225,2354517944
15,47476586,2354762305
15,47687915,2354973634
15,47891834,2355177553
15,48096184,2355381903
15,48304497,2355590216
15,48511690,2355797409
15,48724974,2356010693
15,48929942,2356215661
15,49139707,2356425426
15,49355769,2356641488
15,49581820,2356867539
15,49815058,2357100777
15,50034435,2357320154
15,50257518,2357543237
15,50479429,2357765148
15,50710228,2357995947
15,50942181,2358227900
15,51187544,2358473263
15,51416334,2358702053
15,51630598,2358916317
15,51850841,2359136560
15,52077886,2359363605
15,52310734,2359596453
15,52538028,2359823747
15,52755294,2360041013
15,52976781,2360262500
15,53202234,2360487953
15,53413305,2360699024
15,53633747,2360919466
15,53853040,2361138759
15,54066521,2361352240
15,54282568,2361568287
15,54500465,2361786184
15,54708853,2361994572
15,54930088,2362215807
15,55152388,2362438107
15,55387149,2362672868
15,55622374,2362908093
15,55869671,2363155390
15,56093452,2363379171
15,56328238,2363613957
15,56557106,2363842825
15,56787671,2364073390
15,57013642,2364299361
15,57231487,2364517206
15,57443000,2364728719
15,57658448,2364944167
15,57868053,2365153772
15,58077660,2365363379
15,58290021,2365575740
15,58512893,2365798612
15,58727373,2366013092
15,58937411,2366223130
15,59164576,2366450295
15,59390078,2366675797
15,59610387,2366896106
15,59841007,2367126726
15,60066450,2367352169
15,60288315,2367574034
15,60498789,2367784508
15,60722574,2368008293
15,60933102,2368218821
15,61140244,2368425963
15,61352318,2368638037
15,61561498,2368847217
15,61774437,2369060156
15,61982046,2369267765
15,62189454,2369475173
15,62419057,2369704776
15,62643669,2369929388
15,62860960,2370146679
15,63071493,2370357212
15,63282968,2370568687
15,63502241,2370787960
15,63719363,2371005082
15,63938610,2371224329
15,64160437,2371446156
15,64384874,2371670593
15,64613721,2371899440
15,64859376,2372145095
15,65102143,2372387862
15,65332393,2372618112
15,65565182,2372850901
15,65797288,2373083007
15,66022416,2373308135
15,66248504,2373534223
15,66457644,2373743363
15,66685580,2373971299
15,66916888,2374202607
15,67132062,2374417781
15,67354108,2374639827
15,67565912,2374851631
15,67790477,2375076196
15,68011412,2375297131
15,68223807,2375509526
15,68443222,2375728941
15,68658581,2375944300
15,68867154,2376152873
15,69084119,2376369838
15,69307524,2376593243
15,69516379,2376802098
15,69734270,2377019989
15,69952112,2377237831
15,70163116,2377448835
15,70368754,2377654473
15,70574482,2377860201
15,70785321,2378071040
15,71001248,2378286967
15,71229533,2378515252
15,71458150,2378743869
15,71682979,2378968698
15,71898028,2379183747
15,72121150,2379406869
15,72338211,2379623930
15,72564673,2379850392
15,72798217,2380083936
15,73063649,2380349368
15,73277956,2380563675
15,73488931,2380774650
15,73709642,2380995361
15,73938125,2381223844
15,74150173,2381435892
15,74411346,2381697065
15,74621925,2381907644
15,74852345,2382138064
15,75080320,2382366039
15,75317726,2382603445
15,75601770,2382887489
15,75849469,2383135188
15,76113120,2383398839
15,76340232,2383625951
15,76566407,2383852126
15,76786397,2384072116
15,77023506,2384309225
15,77251533,2384537252
15,77472075,2384757794
15,77701633,2384987352
15,77910755,2385196474
15,78113953,2385399672
15,78380252,2385665971
15,78600652,2385886371
15,78825591,2386111310
15,79085723,2386371442
15,79315987,2386601706
15,79521904,2386807623
15,79735998,2387021717
15,79953964,2387239683
15,80178943,2387464662
15,80412626,2387698345
15,80627054,2387912773
15,80834926,2388120645
15,81046356,2388332075
15,81255689,2388541408
15,81476671,2388762390
15,81688455,2388974174
15,81901157,2389186876
15,82148773,2389434492
15,83237783,2390523502
15,83470467,2390756186
15,83704116,2390989835
15,83928521,2391214240
15,84159325,2391445044
15,84374872,2391660591
15,85052320,2392338039
15,85328015,2392613734
15,85546272,2392831991
15,85853882,2393139601
15,86086914,2393372633
15,86302035,2393587754
15,86525775,2393811494
15,86741544,2394027263
15,86952899,2394238618
15,87180096,2394465815
15,87395205,2394680924
15,87615912,2394901631
15,87838533,2395124252
15,88067651,2395353370
15,88279990,2395565709
15,88495783,2395781502
15,88703541,2395989260
15,88914380,2396200099
15,89141550,2396427269
15,89356503,2396642222
15,89590631,2396876350
15,89814737,2397100456
15,90025464,2397311183
15,90254602,2397540321
15,90486656,2397772375
15,90723580,2398009299
15,90963307,2398249026
15,91189728,2398475447
15,91422816,2398708535
15,91652074,2398937793
15,91869093,2399154812
15,92088488,2399374207
15,92301464,2399587183
15,92511370,2399797089
15,92721970,2400007689
15,92939015,2400224734
15,93152962,2400438681
15,93393811,2400679530
15,93612137,2400897856
15,93833657,2401119376
15,94060768,2401346487
15,94284470,2401570189
15,94503140,2401788859
15,94717744,2402003463
15,94931802,2402217521
15,95138147,2402423866
15,95352591,2402638310
15,95562709,2402848428
15,95775551,2403061270
15,95984717,2403270436
15,96190877,2403476596
15,96400261,2403685980
15,96606657,2403892376
15,96818407,2404104126
15,97027133,2404312852
15,97238622,2404524341
15,97452581,2404738300
15,97663952,2404949671
15,97883659,2405169378
15,98108878,2405394597
15,98320276,2405605995
15,98527896,2405813615
15,98749044,2406034763
15,98962235,2406247954
15,99187355,2406473074
15,99396494,2406682213
15,99619421,2406905140
15,99836785,2407122504
15,100056359,2407342078
15,100269217,2407554936
15,100521411,2407807130
15,100744986,2408030705
15,100971336,2408257055
15,101198730,2408484449
15,101417040,2408702759
15,101630140,2408915859
15,101846462,2409132181
15,102058340,2409344059
15,102279257,2409564976
16,324165,2410141276
16,563747,2410380858
16,780201,2410597312
16,1005324,2410822435
16,1216400,2411033511
16,1457904,2411275015
16,1681337,2411498448
16,1907983,2411725094
16,2139018,2411956129
16,2393203,2412210314
16,2707544,2412524655
16,2949867,2412766978
16,3185677,2413002788
16,3417692,2413234803
16,3647222,2413464333
16,3872544,2413689655
16,4105244,2413922355
16,4338256,2414155367
16,4569942,2414387053
16,4802109,2414619220
16,5032985,2414850096
16,5312195,2415129306
16,5539069,2415356180
16,5751328,2415568439
16,5969165,2415786276
16,6180092,2415997203
16,6393957,2416211068
16,6606572,2416423683
16,6819371,2416636482
16,7033425,2416850536
16,7244520,2417061631
16,7453458,2417270569
16,7664952,2417482063
16,7878699,2417695810
16,8092900,2417910011
16,8313702,2418130813
16,8526640,2418343751
16,8795707,2418612818
16,9029151,2418846262
16,9273311,2419090422
16,9494394,2419311505
16,9710270,2419527381
16,9930860,2419747971
16,10143151,2419960262
16,10357396,2420174507
16,10610097,2420427208
16,10833250,2420650361
16,11057782,2420874893
16,11268906,2421086017
16,11493689,2421310800
16,11720997,2421538108
16,11955494,2421772605
16,12224549,2422041660
16,12438443,2422255554
16,12652608,2422469719
16,12875742,2422692853
16,13100136,2422917247
16,13320546,2423137657
16,13541645,2423358756
16,13759679,2423576790
16,13975356,2423792467
16,14197068,2424014179
16,14412688,2424229799
16,15675646,2425492757
16,15904423,2425721534
16,16858218,2426675329
16,17087570,2426904681
16,17308409,2427125520
16,17523461,2427340572
16,17740197,2427557308
16,17962109,2427779220
16,19009706,2428826817
16,19240282,2429057393
16,19462280,2429279391
16,19691156,2429508267
16,19916501,2429733612
16,20133816,2429950927
16,20668643,2430485754
16,20892433,2430709544
16,21125560,2430942671
16,21959904,2431777015
16,22178370,2431995481
16,22804364,2432621475
16,23017731,2432834842
16,23235395,2433052506
16,23465659,2433282770
16,23700957,2433518068
16,23926660,2433743771
16,24143309,2433960420
16,24357652,2434174763
16,24583346,2434400457
16,24814146,2434631257
16,25039575,2434856686
16,25274282,2435091393
16,25498918,2435316029
16,25723037,2435540148
16,25934880,2435751991
16,26151473,2435968584
16,26361841,2436178952
16,26581658,2436398769
16,26801372,2436618483
16,27018032,2436835143
16,27238214,2437055325
16,27461379,2437278490
16,27682265,2437499376
16,27894804,2437711915
16,28116476,2437933587
16,29808116,2439625227
16,30422318,2440239429
16,30673238,2440490349
16,30914998,2440732109
16,31151745,2440968856
16,31406794,2441223905
16,31651441,2441468552
16,34410499,2444227610
16,34636818,2444453929
16,34866227,2444683338
16,46503811,2456320922
16,46747946,2456565057
16,46975715,2456792826
16,47205303,2457022414
16,47436082,2457253193
16,47661804,2457478915
16,47896929,2457714040
16,48120029,2457937140
16,48336655,2458153766
16,48569067,2458386178
16,48790979,2458608090
16,49011437,2458828548
16,49225313,2459042424
16,49440037,2459257148
16,49643685,2459460796
16,49855185,2459672296
16,50074530,2459891641
16,50302434,2460119545
16,50518322,2460335433
16,50726364,2460543475
16,50933763,2460750874
16,51145330,2460962441
16,51357294,2461174405
16,51581200,2461398311
16,51788834,2461605945
16,51993940,2461811051
16,52212146,2462029257
16,52426792,2462243903
16,52632146,2462449257
16,52841361,2462658472
16,53064213,2462881324
16,53287540,2463104651
16,53526718,2463343829
16,53747691,2463564802
16,53960568,2463777679
16,54173660,2463990771
16,54388556,2464205667
16,54597174,2464414285
16,54810599,2464627710
16,55025667,2464842778
16,55233595,2465050706
16,55438988,2465256099
16,55656634,2465473745
16,55906420,2465723531
16,56114890,2465932001
16,56326932,2466144043
16,56546429,2466363540
16,56768317,2466585428
16,56990069,2466807180
16,57208175,2467025286
16,57438882,2467255993
16,57657698,2467474809
16,57872425,2467689536
16,58094587,2467911698
16,58322223,2468139334
16,58548220,2468365331
16,58785216,2468602327
16,59025016,2468842127
16,59249184,2469066295
16,59468482,2469285593
16,59694672,2469511783
16,59919752,2469736863
16,60141834,2469958945
16,60362713,2470179824
16,60583103,2470400214
16,60796920,2470614031
16,61018771,2470835882
16,61231202,2471048313
16,61439676,2471256787
16,61650106,2471467217
16,61866818,2471683929
16,62079640,2471896751
16,62290265,2472107376
16,62502862,2472319973
16,62717115,2472534226
16,62924657,2472741768
16,63142728,2472959839
16,63363750,2473180861
16,63579116,2473396227
16,63791522,2473608633
16,64002908,2473820019
16,64216181,2474033292
16,64424438,2474241549
16,64634415,2474451526
16,64844638,2474661749
16,65051921,2474869032
16,65259606,2475076717
16,65481561,2475298672
16,65696138,2475513249
16,65910633,2475727744
16,66121794,2475938905
16,66330077,2476147188
16,66549859,2476366970
16,66779376,2476596487
16,67007312,2476824423
16,67235971,2477053082
16,67461312,2477278423
16,67695958,2477513069
16,67936215,2477753326
16,68171091,2477988202
16,68401286,2478218397
16,68623999,2478441110
16,68867023,2478684134
16,69108237,2478925348
16,69350631,2479167742
16,69586105,2479403216
16,70185679,2480002790
16,70504405,2480321516
16,71246392,2481063503
16,71465268,2481282379
16,71696392,2481513503
16,71931822,2481748933
16,72163863,2481980974
16,72387779,2482204890
16,72607830,2482424941
16,72836150,2482653261
16,73046684,2482863795
16,73262696,2483079807
16,73473325,2483290436
16,73687118,2483504229
16,73906632,2483723743
16,74118677,2483935788
16,74672557,2484489668
16,74904765,2484721876
16,75137248,2484954359
16,75368922,2485186033
16,75609280,2485426391
16,75844611,2485661722
16,76068479,2485885590
16,76290315,2486107426
16,76501386,2486318497
16,76713939,2486531050
16,76924673,2486741784
16,77134529,2486951640
16,77353843,2487170954
16,77571131,2487388242
16,77782380,2487599491
16,77999698,2487816809
16,78215930,2488033041
16,78427492,2488244603
16,78637710,2488454821
16,78848101,2488665212
16,79058777,2488875888
16,79268816,2489085927
16,79480359,2489297470
16,79685387,2489502498
16,79893595,2489710706
16,80099571,2489916682
16,80322122,2490139233
16,80528596,2490345707
16,80741329,2490558440
16,80957665,2490774776
16,81188768,2491005879
16,81417068,2491234179
16,81632053,2491449164
16,81851639,2491668750
16,82071077,2491888188
16,82290148,2492107259
16,82502747,2492319858
16,82709545,2492526656
16,82915664,2492732775
16,83124449,2492941560
16,83334535,2493151646
16,83545157,2493362268
16,83762275,2493579386
16,83979348,2493796459
16,84197889,2494015000
16,84417889,2494235000
16,84639967,2494457078
16,84861879,2494678990
16,85088788,2494905899
16,85304225,2495121336
16,85521943,2495339054
16,85731119,2495548230
16,85953768,2495770879
16,86164292,2495981403
16,86385839,2496202950
16,86592252,2496409363
16,86807577,2496624688
16,87014340,2496831451
16,87227503,2497044614
16,87444872,2497261983
16,87676136,2497493247
16,87908294,2497725405
16,88197114,2498014225
16,88514941,2498332052
16,88729901,2498547012
16,88948049,2498765160
16,89167474,2498984585
16,89393137,2499210248
16,89626180,2499443291
16,89865062,2499682173
16,90104086,2499921197
17,0,2500171864
17,591232,2500763096
17,834277,2501006141
17,1081882,2501253746
17,1342402,2501514266
17,1580256,2501752120
17,1830033,2502001897
17,2056693,2502228557
17,2287603,2502459467
17,2535636,2502707500
17,2779095,2502950959
17,3035051,2503206915
17,3327926,2503499790
17,3567108,2503738972
17,3809908,2503981772
17,4034701,2504206565
17,4262473,2504434337
17,4499634,2504671498
17,4746408,2504918272
17,4986931,2505158795
17,5251461,2505423325
17,5475411,2505647275
17,5700688,2505872552
17,5924593,2506096457
17,6142294,2506314158
17,6362756,2506534620
17,6580054,2506751918
17,6819844,2506991708
17,7060163,2507232027
17,7293931,2507465795
17,7530323,2507702187
17,7763775,2507935639
17,7988002,2508159866
17,8222054,2508393918
17,8448394,2508620258
17,8669667,2508841531
17,8890432,2509062296
17,9116589,2509288453
17,9347868,2509519732
17,9589246,2509761110
17,9812820,2509984684
17,10036925,2510208789
17,10267700,2510439564
17,10486548,2510658412
17,10708923,2510880787
17,10927147,2511099011
17,11147675,2511319539
17,11361889,2511533753
17,11578334,2511750198
17,11804858,2511976722
17,12027536,2512199400
17,12250767,2512422631
17,12472470,2512644334
17,12694435,2512866299
17,12912672,2513084536
17,13129632,2513301496
17,13344344,2513516208
17,13559337,2513731201
17,13781989,2513953853
17,14003911,2514175775
17,14237761,2514409625
17,14460546,2514632410
17,14677865,2514849729
17,14890666,2515062530
17,15105272,2515277136
17,15711741,2515883605
17,15984962,2516156826
17,16232815,2516404679
17,16846367,2517018231
17,17067424,2517239288
17,17301553,2517473417
17,17525485,2517697349
17,17740234,2517912098
17,17962435,2518134299
17,19203254,2519375118
17,19433580,2519605444
17,19665157,2519837021
17,19909102,2520080966
17,20641742,2520813606
17,20917988,2521089852
17,21148198,2521320062
17,21787717,2521959581
17,25397062,2525568926
17,25649217,2525821081
17,25870145,2526042009
17,26107381,2526279245
17,26327798,2526499662
17,26548698,2526720562
17,26780999,2526952863
17,27008700,2527180564
17,27247444,2527419308
17,27461113,2527632977
17,27702009,2527873873
17,27939182,2528111046
17,28169526,2528341390
17,28407215,2528579079
17,28629692,2528801556
17,29207973,2529379837
17,29467653,2529639517
17,29695780,2529867644
17,29917167,2530089031
17,30485238,2530657102
17,30716470,2530888334
17,30944440,2531116304
17,31171802,2531343666
17,31404723,2531576587
17,31610410,2531782274
17,31819249,2531991113
17,32026908,2532198772
17,32237728,2532409592
17,32458592,2532630456
17,32687136,2532859000
17,32890787,2533062651
17,33095791,2533267655
17,33307355,2533479219
17,33540118,2533711982
17,33780910,2533952774
17,34015996,2534187860
17,34241024,2534412888
17,35019979,2535191843
17,35234583,2535406447
17,35450613,2535622477
17,35666454,2535838318
17,35909312,2536081176
17,36535413,2536707277
17,36778282,2536950146
17,37022888,2537194752
17,37258046,2537429910
17,37494767,2537666631
17,37744705,2537916569
17,37962833,2538134697
17,38190387,2538362251
17,38433119,2538604983
17,38658023,2538829887
17,38877129,2539048993
17,39090755,2539262619
17,39321795,2539493659
17,39561148,2539733012
17,39780843,2539952707
17,40020409,2540192273
17,40254152,2540426016
17,40491349,2540663213
17,40737121,2540908985
17,40975899,2541147763
17,41220412,2541392276
17,41472740,2541644604
17,41710777,2541882641
17,41937424,2542109288
17,42174629,2542346493
17,42411577,2542583441
17,42651073,2542822937
17,42884429,2543056293
17,43115993,2543287857
17,43716552,2543888416
17,43927936,2544099800
17,44808094,2544979958
17,45027418,2545199282
17,45299673,2545471537
17,45535886,2545707750
17,45843943,2546015807
17,46066368,2546238232
17,46297467,2546469331
17,46512534,2546684398
17,46724723,2546896587
17,46956852,2547128716
17,47195856,2547367720
17,47440381,2547612245
17,47662707,2547834571
17,47890909,2548062773
17,48109204,2548281068
17,48322944,2548494808
17,48548321,2548720185
17,48760903,2548932767
17,48985922,2549157786
17,49216031,2549387895
17,49453961,2549625825
17,49677433,2549849297
17,49888060,2550059924
17,50094397,2550266261
17,50302630,2550474494
17,50526975,2550698839
17,50745489,2550917353
17,50955281,2551127145
17,51166386,2551338250
17,51378038,2551549902
17,51593620,2551765484
17,51806469,2551978333
17,52033878,2552205742
17,52257317,2552429181
17,52474792,2552646656
17,52697214,2552869078
17,52923565,2553095429
17,53139783,2553311647
17,53352798,2553524662
17,53571438,2553743302
17,53791714,2553963578
17,54006438,2554178302
17,54230705,2554402569
17,54450298,2554622162
17,54667049,2554838913
17,54879218,2555051082
17,55103255,2555275119
17,55326268,2555498132
17,55538160,2555710024
17,55746806,2555918670
17,55962677,2556134541
17,56185883,2556357747
17,56403471,2556575335
17,56621326,2556793190
17,56868003,2557039867
17,57108285,2557280149
17,57353866,2557525730
17,57590599,2557762463
17,57839071,2558010935
17,58142294,2558314158
17,58406318,2558578182
17,58652882,2558824746
17,58896608,2559068472
17,59124802,2559296666
17,59350815,2559522679
17,59564307,2559736171
17,59789564,2559961428
17,60014934,2560186798
17,60608228,2560780092
17,60850341,2561022205
17,61075125,2561246989
17,61286922,2561458786
17,61502637,2561674501
17,61727131,2561898995
17,61965573,2562137437
17,62198447,2562370311
17,62473913,2562645777
17,63069228,2563241092
17,63290457,2563462321
17,63507763,2563679627
17,63728554,2563900418
17,63945260,2564117124
17,64166903,2564338767
17,64396762,2564568626
17,64617598,2564789462
17,64834242,2565006106
17,65050475,2565222339
17,65275343,2565447207
17,65517320,2565689184
17,65749377,2565921241
17,66005493,2566177357
17,66276340,2566448204
17,66513730,2566685594
17,66731045,2566902909
17,66950406,2567122270
17,67174923,2567346787
17,67395834,2567567698
17,67619341,2567791205
17,67838066,2568009930
17,68051237,2568223101
17,68260904,2568432768
17,68478269,2568650133
17,68692916,2568864780
17,68908026,2569079890
17,69120209,2569292073
17,69333594,2569505458
17,69549671,2569721535
17,69762548,2569934412
17,69978460,2570150324
17,70189738,2570361602
17,70404195,2570576059
17,70623330,2570795194
17,70843592,2571015456
17,71067982,2571239846
17,71300981,2571472845
17,71521128,2571692992
17,71731653,2571903517
17,71944522,2572116386
17,72157174,2572329038
17,72379314,2572551178
17,72604550,2572776414
17,72824611,2572996475
17,73055822,2573227686
17,73309205,2573481069
17,73545817,2573717681
17,73772832,2573944696
17,74011232,2574183096
17,74242793,2574414657
17,74477108,2574648972
17,74716465,2574888329
17,74949581,2575121445
17,75183441,2575355305
17,75409977,2575581841
17,75631288,2575803152
17,75848006,2576019870
17,76066902,2576238766
17,76300382,2576472246
17,76526958,2576698822
17,76749474,2576921338
17,76977635,2577149499
17,77190117,2577361981
17,77765845,2577937709
17,77980995,2578152859
17,78204838,2578376702
17,78434682,2578606546
17,78660404,2578832268
17,78873921,2579045785
17,79088858,2579260722
17,79304702,2579476566
17,79521492,2579693356
17,79806282,2579978146
17,80029146,2580201010
17,80254846,2580426710
17,80491039,2580662903
17,80729853,2580901717
17,80950489,2581122353
18,0,2581367074
18,315989,2581683063
18,533104,2581900178
18,770413,2582137487
18,1000658,2582367732
18,1222864,2582589938
18,1440573,2582807647
18,1662497,2583029571
18,1881810,2583248884
18,2092645,2583459719
18,2310558,2583677632
18,2527071,2583894145
18,2747713,2584114787
18,2975993,2584343067
18,3201457,2584568531
18,3420396,2584787470
18,3652569,2585019643
18,3874726,2585241800
18,4086451,2585453525
18,4296162,2585663236
18,4510611,2585877685
18,4735009,2586102083
18,4955306,2586322380
18,5177693,2586544767
18,5393935,2586761009
18,5602661,2586969735
18,5816593,2587183667
18,6022830,2587389904
18,6242031,2587609105
18,6458007,2587825081
18,6670028,2588037102
18,6887211,2588254285
18,7105571,2588472645
18,7339853,2588706927
18,7566647,2588933721
18,7781410,2589148484
18,7999014,2589366088
18,8213202,2589580276
18,8421240,2589788314
18,8642463,2590009537
18,8859384,2590226458
18,9092836,2590459910
18,9320539,2590687613
18,9544030,2590911104
18,9764074,2591131148
18,9984338,2591351412
18,10196853,2591563927
18,10407458,2591774532
18,10661450,2592028524
18,10872000,2592239074
18,11095798,2592462872
18,11310908,2592677982
18,11525594,2592892668
18,11769864,2593136938
18,12009172,2593376246
18,12293360,2593660434
18,12523913,2593890987
18,12760241,2594127315
18,12990249,2594357323
18,13214122,2594581196
18,13430736,2594797810
18,13640360,2595007434
18,13869915,2595236989
18,18639365,2600006439
18,18866676,2600233750
18,19095049,2600462123
18,19339977,2600707051
18,19565829,2600932903
18,19791562,2601158636
18,20004589,2601371663
18,20224260,2601591334
18,20452197,2601819271
18,20684688,2602051762
18,20911081,2602278155
18,21141275,2602508349
18,21362998,2602730072
18,21574179,2602941253
18,21793221,2603160295
18,22021294,2603388368
18,22239946,2603607020
18,22452765,2603819839
18,22663305,2604030379
18,22870950,2604238024
18,23083717,2604450791
18,23294009,2604661083
18,23512667,2604879741
18,23727657,2605094731
18,23961850,2605328924
18,24174665,2605541739
18,24387199,2605754273
18,24608285,2605975359
18,24829352,2606196426
18,25042817,2606409891
18,25257145,2606624219
18,25473841,2606840915
18,25681846,2607048920
18,25905956,2607273030
18,26121551,2607488625
18,26336244,2607703318
18,26544237,2607911311
18,26755120,2608122194
18,26966126,2608333200
18,27178613,2608545687
18,27388637,2608755711
18,27599376,2608966450
18,27816057,2609183131
18,28024385,2609391459
18,28230688,2609597762
18,28445863,2609812937
18,28653600,2610020674
18,28863377,2610230451
18,29080680,2610447754
18,29294449,2610661523
18,29525689,2610892763
18,29767411,2611134485
18,29989766,2611356840
18,30205161,2611572235
18,30416454,2611783528
18,30629462,2611996536
18,30842485,2612209559
18,31057755,2612424829
18,31264654,2612631728
18,31486634,2612853708
18,31692261,2613059335
18,31908269,2613275343
18,32125387,2613492461
18,32350413,2613717487
18,32564703,2613931777
18,32777771,2614144845
18,33002915,2614369989
18,33218602,2614585676
18,33450358,2614817432
18,33676624,2615043698
18,33900781,2615267855
18,34107751,2615474825
18,34317169,2615684243
18,34532503,2615899577
18,34768085,2616135159
18,34979572,2616346646
18,35181861,2616548935
18,35391195,2616758269
18,35617438,2616984512
18,35826718,2617193792
18,36033630,2617400704
18,36236832,2617603906
18,36443492,2617810566
18,36650864,2618017938
18,36865912,2618232986
18,37079446,2618446520
18,37292037,2618659111
18,37500690,2618867764
18,37718765,2619085839
18,37933526,2619300600
18,38140160,2619507234
18,38347084,2619714158
18,38560756,2619927830
18,38767611,2620134685
18,38973381,2620340455
18,39178993,2620546067
18,39395098,2620762172
18,39601999,2620969073
18,39814266,2621181340
18,40027343,2621394417
18,40248747,2621615821
18,40463655,2621830729
18,40674097,2622041171
18,40891842,2622258916
18,41105559,2622472633
18,41320294,2622687368
18,41537145,2622904219
18,41753423,2623120497
18,41981587,2623348661
18,42197009,2623564083
18,42401302,2623768376
18,42615767,2623982841
18,42824623,2624191697
18,43032020,2624399094
18,43245624,2624612698
18,43475027,2624842101
18,43709270,2625076344
18,43932091,2625299165
18,44139666,2625506740
18,44353062,2625720136
18,44592798,2625959872
18,44804776,2626171850
18,45018167,2626385241
18,45237545,2626604619
18,45448135,2626815209
18,45657801,2627024875
18,45868553,2627235627
18,46081706,2627448780
18,46292268,2627659342
18,46503932,2627871006
18,46726080,2628093154
18,46955630,2628322704
18,47183238,2628550312
18,47409188,2628776262
18,47620242,2628987316
18,47836786,2629203860
18,48065523,2629432597
18,48275315,2629642389
18,48498752,2629865826
18,48725674,2630092748
