sample	reads_total	reads_assigned_bins	percentage_duplicates	median_bin_count	filter_corr_value	ReadsKept	MedianBinCount	dups_percentage	sample_name	over_disp	tech
SA928_A90553C_CTAAGG-GAATGA	3422967	2664088	0.22	207	0.999	2664088	207	0.221702108141855	dlp_plus	0.0157009665477282	DLP+
SA928_A90553C_CTAAGG-GCGCCA	1750026	1418051	0.19	107	0.94	1418051	107	0.189697181641873	dlp_plus	0.0692450129777096	DLP+
SA928_A90553C_CTAAGG-GCGGAC	1836858	1514402	0.18	117	1	1514402	117	0.175547592682722	dlp_plus	0.0267759545819415	DLP+
SA928_A90553C_CTAAGG-GGTTTC	2334256	1858591	0.2	144	1	1858591	144	0.203775849778259	dlp_plus	0.0318841553000563	DLP+
SA928_A90553C_CTAAGG-GTCCTT	2749503	2216761	0.19	170	1	2216761	170	0.193759381240901	dlp_plus	0.026339416806295	DLP+
SA928_A90553C_CTAAGG-TAAGGC	1882493	1502425	0.2	114	0.951	1502425	114	0.201896102668111	dlp_plus	0.0623425767549305	DLP+
SA928_A90553C_CTAAGG-TAGGAT	3095210	2463808	0.2	190	1	2463808	190	0.203993267015808	dlp_plus	0.0244347673373199	DLP+
SA928_A90553C_CTAAGG-TCGGGA	2146327	1723481	0.2	133	1	1723481	133	0.197009123027386	dlp_plus	0.0318276546574524	DLP+
SA928_A90553C_CTAAGG-TCTTCT	2030833	1616855	0.2	124	1	1616855	124	0.203846401944424	dlp_plus	0.0270702942968628	DLP+
SA928_A90553C_CTAAGG-TGAGTG	2524753	1989715	0.21	154	0.99	1989715	154	0.211916967719218	dlp_plus	0.0270820243765857	DLP+
SA928_A90553C_CTAAGG-TGCTTT	1534729	1221010	0.2	92	0.927	1221010	92	0.204413287296976	dlp_plus	0.0933366986005408	DLP+
SA928_A90553C_CTAAGG-TTCGAA	2147999	1740109	0.19	132	1	1740109	132	0.189893012054475	dlp_plus	0.0402635371846069	DLP+
SA928_A90553C_CTAAGG-TTGCGG	1581974	1266667	0.2	95	0.97	1266667	95	0.199312378079539	dlp_plus	0.0845568205759071	DLP+
SA928_A90553C_CTATCT-ATAGAT	2000701	1628170	0.19	126	0.881	1628170	126	0.186200236816996	dlp_plus	0.0372665764793606	DLP+
SA928_A90553C_CTATCT-ATCAGT	2586437	2102876	0.19	161	1	2102876	161	0.186960285520196	dlp_plus	0.0263829287291803	DLP+
SA928_A90553C_CTATCT-ATGTTT	2753408	2219519	0.19	171	0.985	2219519	171	0.193901158128399	dlp_plus	0.0253946013252017	DLP+
SA928_A90553C_CTATCT-ATTGGC	1974932	1620235	0.18	124	1	1620235	124	0.179599601403998	dlp_plus	0.0357911321178341	DLP+
SA928_A90553C_CTATCT-CACTGT	2690450	2199376	0.18	170	1	2199376	170	0.182524856436656	dlp_plus	0.0258667727720962	DLP+
SA928_A90553C_CTATCT-CAGCAG	3277017	2680241	0.18	207	1	2680241	207	0.182109522166043	dlp_plus	0.0170116225588047	DLP+
SA928_A90553C_CTATCT-CCTATT	2187937	1777679	0.19	135	1	1777679	135	0.18750905533386	dlp_plus	0.0343124054594655	DLP+
SA928_A90553C_CTATCT-CTAAGG	1645155	1336629	0.19	102	1	1336629	102	0.18753612881461	dlp_plus	0.0373125715561095	DLP+
SA928_A90553C_CTATCT-CTCTAC	3299305	2656581	0.19	205	1	2656581	205	0.19480587578293	dlp_plus	0.0217909075856705	DLP+
SA928_A90553C_CTATCT-GAATGA	3227277	2583411	0.2	200	1	2583411	200	0.199507510511183	dlp_plus	0.0160168500142652	DLP+
SA928_A90553C_CTATCT-GCGCCA	2648577	2186451	0.17	169	1	2186451	169	0.174480862742522	dlp_plus	0.0190252156226541	DLP+
SA928_A90553C_CTATCT-GCGGAC	1821983	1528861	0.16	119	0.857	1528861	119	0.16088075465029	dlp_plus	0.030204824209329	DLP+
SA928_A90553C_CTATCT-GGTTTC	2535152	2054617	0.19	157	1	2054617	157	0.189548792340656	dlp_plus	0.0319464352834669	DLP+
SA928_A90553C_CTATCT-TAAGGC	133734	131722	0.02	10	0.959	131722	10	0.0150447904048335	dlp_plus	0.114033948698029	DLP+
SA928_A90553C_CTATCT-TAGGAT	2507477	2052343	0.18	160	0.857	2052343	160	0.18151073768573	dlp_plus	0.0284001982916794	DLP+
SA928_A90553C_CTATCT-TCGGGA	2120827	1739417	0.18	133	1	1739417	133	0.179840222705577	dlp_plus	0.0336182263595041	DLP+
SA928_A90553C_CTATCT-TCTTCT	2084460	1688427	0.19	130	0.855	1688427	130	0.189993091735989	dlp_plus	0.0253596384179589	DLP+
SA928_A90553C_CTATCT-TGAGTG	2494608	2007826	0.2	153	1	2007826	153	0.195133664287134	dlp_plus	0.0373238025869297	DLP+
SA928_A90553C_CTATCT-TGCTTT	2192073	1785821	0.19	140	0.819	1785821	140	0.185327769650007	dlp_plus	0.0299767322430097	DLP+
SA928_A90553C_CTATCT-TTCGAA	2095452	1733396	0.17	136	0.854	1733396	136	0.172781815092877	dlp_plus	0.0305512712008911	DLP+
SA928_A90553C_CTATCT-TTGCGG	2085154	1707093	0.18	131	1	1707093	131	0.18131082884046	dlp_plus	0.0296657787070504	DLP+
SA928_A90553C_CTGATC-ATAGAT	1969143	1607649	0.18	120	0.838	1607649	120	0.183579354064179	dlp_plus	0.0407099341498132	DLP+
SA928_A90553C_CTGATC-ATGTTT	2693411	2178416	0.19	174	0.861	2178416	174	0.191205501128495	dlp_plus	0.0307240095304211	DLP+
SA928_A90553C_CTGATC-ATTGGC	2051597	1665581	0.19	117	0.82	1665581	117	0.188153911318841	dlp_plus	0.0387574499983303	DLP+
SA928_A90553C_CTGATC-CCACTC	3370245	2763386	0.18	220	0.871	2763386	220	0.180063763910339	dlp_plus	0.0304021738989279	DLP+
SA928_A90553C_CTGATC-CCTATT	2103041	1726613	0.18	140	0.821	1726613	140	0.178992230774388	dlp_plus	0.033922790569802	DLP+
SA928_A90553C_CTGATC-CGCCTG	1265459	1053285	0.17	83	0.873	1053285	83	0.16766564542984	dlp_plus	0.0513467780277292	DLP+
SA928_A90553C_CTGATC-CGCGGC	2655534	2173067	0.18	166	0.807	2173067	166	0.181683608645192	dlp_plus	0.0401828424645808	DLP+
SA928_A90553C_CTGATC-CTAAGG	1397302	1151030	0.18	84	0.824	1151030	84	0.176248226940203	dlp_plus	0.0532832807964691	DLP+
SA928_A90553C_CTGATC-GCGCCA	2939208	2397310	0.18	164	0.82	2397310	164	0.184368714293102	dlp_plus	0.0287938624828522	DLP+
SA928_A90553C_CTGATC-GCGGAC	1518638	1263512	0.17	101	0.841	1263512	101	0.167996586414932	dlp_plus	0.0308218548084016	DLP+
SA928_A90553C_CTGATC-GGTTTC	1922875	1573845	0.18	109	0.871	1573845	109	0.181514659039199	dlp_plus	0.0298718530251088	DLP+
SA928_A90553C_CTGATC-GTCCTT	2516768	2059108	0.18	166	0.866	2059108	166	0.181844333685107	dlp_plus	0.0280768268501873	DLP+
SA928_A90553C_CTGATC-TAGGAT	3007978	2406454	0.2	192	0.834	2406454	192	0.199976196634417	dlp_plus	0.0251625853379032	DLP+
SA928_A90553C_CTGATC-TCGGGA	2033491	1663870	0.18	131	0.86	1663870	131	0.181766725301464	dlp_plus	0.0318437985474276	DLP+
SA928_A90553C_CTGATC-TGAGTG	2522369	2043907	0.19	165	0.826	2043907	165	0.189687551662742	dlp_plus	0.0326430676534729	DLP+
SA928_A90553C_CTGATC-TGCTTT	2054618	1676813	0.18	135	0.847	1676813	135	0.18388089659489	dlp_plus	0.0360848717006732	DLP+
SA928_A90553C_CTGATC-TTCGAA	107697	106007	0.02	8	0.923	106007	8	0.0156921734124442	dlp_plus	0.152923038674206	DLP+
SA928_A90553C_CTGATC-TTGCGG	2235923	1825452	0.18	147	0.819	1825452	147	0.183580114342041	dlp_plus	0.0316853353409776	DLP+
SA928_A90553C_CTGGGT-ATGTTT	2474436	1999476	0.19	142	0.85	1999476	142	0.19194677090052	dlp_plus	0.0329015771104303	DLP+
SA928_A90553C_CTGGGT-ATTGGC	1770510	1441197	0.19	115	0.862	1441197	115	0.185998949455242	dlp_plus	0.0394875517850007	DLP+
SA928_A90553C_CTGGGT-CACTGT	2012815	1652208	0.18	132	0.858	1652208	132	0.179155560744529	dlp_plus	0.0356112822200647	DLP+
SA928_A90553C_CTGGGT-CAGCAG	2346650	1930743	0.18	157	0.801	1930743	157	0.177234355357637	dlp_plus	0.0306865463500428	DLP+
SA928_A90553C_CTGGGT-CCACTC	1900673	1570962	0.17	123	0.824	1570962	123	0.173470660129333	dlp_plus	0.0498480181439347	DLP+
SA928_A90553C_CTGGGT-CCTATT	1488862	1222983	0.18	98	0.858	1222983	98	0.178578672838718	dlp_plus	0.0410050324209632	DLP+
SA928_A90553C_CTGGGT-CGCGGC	2722809	2238099	0.18	184	0.844	2238099	184	0.178018362654156	dlp_plus	0.0240538616285428	DLP+
SA928_A90553C_CTGGGT-CTAAGG	1287375	1067869	0.17	84	0.907	1067869	84	0.170506651131178	dlp_plus	0.0503493219781728	DLP+
SA928_A90553C_CTGGGT-GCGGAC	1842005	1531631	0.17	120	0.853	1531631	120	0.168497913957888	dlp_plus	0.0434102203216451	DLP+
SA928_A90553C_CTGGGT-GGTTTC	2150363	1760609	0.18	126	0.823	1760609	126	0.18125032843292	dlp_plus	0.0438876777763744	DLP+
SA928_A90553C_CTGGGT-GTCCTT	2280565	1870772	0.18	144	0.86	1870772	144	0.179689243674265	dlp_plus	0.0326637666070837	DLP+
SA928_A90553C_CTGGGT-TAAGGC	1487806	1238594	0.17	100	0.843	1238594	100	0.16750302122723	dlp_plus	0.0264006464813188	DLP+
SA928_A90553C_CTGGGT-TCGGGA	1805518	1475808	0.18	114	0.832	1475808	114	0.182612413722821	dlp_plus	0.0486817140777146	DLP+
SA928_A90553C_CTGGGT-TCTTCT	1865497	1511399	0.19	114	0.804	1511399	114	0.189814296136633	dlp_plus	0.0421317495727999	DLP+
SA928_A90553C_CTGGGT-TGAGTG	2220219	1802597	0.19	142	0.853	1802597	142	0.188099462260255	dlp_plus	0.041604855452411	DLP+
SA928_A90553C_CTGGGT-TTCGAA	1944162	1589083	0.18	127	0.836	1589083	127	0.182638586702137	dlp_plus	0.0416029363066922	DLP+
SA928_A90553C_CTGGGT-TTGCGG	1816784	1488680	0.18	115	0.825	1488680	115	0.180596042237272	dlp_plus	0.0370804679610614	DLP+
SA928_A90553C_CTTCGA-ATAGAT	1814120	1456179	0.2	111	0.983	1456179	111	0.197308336824466	dlp_plus	0.0379974405289929	DLP+
SA928_A90553C_CTTCGA-ATCAGT	2287749	1848501	0.19	142	1	1848501	142	0.192000083925291	dlp_plus	0.0263654766648948	DLP+
SA928_A90553C_CTTCGA-ATGTTT	2725373	2185807	0.2	168	1	2185807	168	0.197978772080005	dlp_plus	0.0269542795192494	DLP+
SA928_A90553C_CTTCGA-CACTGT	2307556	1873441	0.19	145	1	1873441	145	0.188127612070953	dlp_plus	0.0251520622802716	DLP+
SA928_A90553C_CTTCGA-CAGCAG	3196586	2550799	0.2	197	0.977	2550799	197	0.202023971824941	dlp_plus	0.0211081610193787	DLP+
SA928_A90553C_CTTCGA-CCACTC	3150647	2554957	0.19	198	0.965	2554957	198	0.18906910231454	dlp_plus	0.0243588967927305	DLP+
SA928_A90553C_CTTCGA-CCTATT	2085134	1680264	0.19	129	0.94	1680264	129	0.194169775179916	dlp_plus	0.0388988220142558	DLP+
SA928_A90553C_CTTCGA-CGCCTG	1198516	978588	0.18	74	1	978588	74	0.183500261990662	dlp_plus	0.0405354128465637	DLP+
SA928_A90553C_CTTCGA-CGCGGC	2846639	2324611	0.18	179	0.995	2324611	179	0.183383983708507	dlp_plus	0.0242485180707376	DLP+
SA928_A90553C_CTTCGA-CTAAGG	1515466	1228373	0.19	92	0.99	1228373	92	0.18944205940615	dlp_plus	0.0511843095466689	DLP+
SA928_A90553C_CTTCGA-CTCTAC	3221047	2577645	0.2	199	1	2577645	199	0.199749336163055	dlp_plus	0.0261703854449195	DLP+
SA928_A90553C_CTTCGA-GAATGA	3796435	2983605	0.21	231	1	2983605	231	0.214103494462568	dlp_plus	0.0199419609864994	DLP+
SA928_A90553C_CTTCGA-GCGCCA	2697025	2213075	0.18	172	0.925	2213075	172	0.179438455335045	dlp_plus	0.0242864378249799	DLP+
SA928_A90553C_CTTCGA-GCGGAC	1660893	1376421	0.17	105	1	1376421	105	0.171276536176623	dlp_plus	0.0276013782293384	DLP+
SA928_A90553C_CTTCGA-GGTTTC	2506250	2015797	0.2	157	0.83	2015797	157	0.195691970074813	dlp_plus	0.0330473939268728	DLP+
SA928_A90553C_CTTCGA-GTCCTT	2510352	2033474	0.19	157	0.996	2033474	157	0.189964594606653	dlp_plus	0.0312096558021989	DLP+
SA928_A90553C_CTTCGA-TAAGGC	1224440	1009476	0.18	78	0.824	1009476	78	0.175561072816961	dlp_plus	0.0236637213097218	DLP+
SA928_A90553C_CTTCGA-TAGGAT	2805333	2240248	0.2	172	1	2240248	172	0.201432414618871	dlp_plus	0.0257192884769236	DLP+
SA928_A90553C_CTTCGA-TCGGGA	2030846	1645079	0.19	125	1	1645079	125	0.189953841896431	dlp_plus	0.0414901830136185	DLP+
SA928_A90553C_CTTCGA-TGAGTG	2450068	1962098	0.2	150	1	1962098	150	0.199165900701532	dlp_plus	0.0341323718934807	DLP+
SA928_A90553C_CTTCGA-TGCTTT	1711525	1394557	0.19	106	0.989	1394557	106	0.185196243116519	dlp_plus	0.0415598375763531	DLP+
SA928_A90553C_CTTTTG-ATCAGT	2300455	1866479	0.19	151	0.815	1866479	151	0.188647897915847	dlp_plus	0.0338428409210978	DLP+
SA928_A90553C_CTTTTG-ATGTTT	2954503	2347279	0.21	193	0.834	2347279	193	0.205524922465809	dlp_plus	0.023572874035677	DLP+
SA928_A90553C_CTTTTG-ATTGGC	2105690	1703473	0.19	122	0.845	1703473	122	0.191014346841178	dlp_plus	0.0425195683229639	DLP+
SA928_A90553C_CTTTTG-CACTGT	2718502	2179150	0.2	170	0.83	2179150	170	0.198400442596695	dlp_plus	0.0280091957545728	DLP+
SA928_A90553C_CTTTTG-CAGCAG	2589977	2125064	0.18	167	0.853	2125064	167	0.179504682860118	dlp_plus	0.0333576567409936	DLP+
SA928_A90553C_CTTTTG-CCACTC	3635833	2932505	0.19	235	0.818	2932505	235	0.193443428232265	dlp_plus	0.0331760854603187	DLP+
SA928_A90553C_CTTTTG-CGCCTG	1224819	1007078	0.18	78	0.848	1007078	78	0.177774022120819	dlp_plus	0.0537628053586063	DLP+
SA928_A90553C_CTTTTG-CGCGGC	2966147	2393038	0.19	175	0.841	2393038	175	0.193216654467901	dlp_plus	0.0361240160399356	DLP+
SA928_A90553C_CTTTTG-GCGGAC	2037538	1670989	0.18	122	0.835	1670989	122	0.17989799454047	dlp_plus	0.0457451441212437	DLP+
SA928_A90553C_CTTTTG-GGTTTC	2792812	2215767	0.21	181	0.825	2215767	181	0.206617917711611	dlp_plus	0.031721502806432	DLP+
SA928_A90553C_CTTTTG-GTCCTT	122574	120616	0.02	9	0.979	120616	9	0.0159740238549774	dlp_plus	0.124698821698029	DLP+
SA928_A90553C_CTTTTG-TAGGAT	3153262	2493005	0.21	198	0.851	2493005	198	0.209388563335365	dlp_plus	0.0314560160796033	DLP+
SA928_A90553C_CTTTTG-TCGGGA	2255912	1818183	0.19	145	0.802	1818183	145	0.194036380851735	dlp_plus	0.0356926480154781	DLP+
SA928_A90553C_CTTTTG-TCTTCT	2049076	1647410	0.2	132	0.838	1647410	132	0.196022987922361	dlp_plus	0.0352474876346314	DLP+
SA928_A90553C_CTTTTG-TGAGTG	2256632	1779209	0.21	142	0.85	1779209	142	0.211564402171023	dlp_plus	0.0359001296200289	DLP+
SA928_A90553C_CTTTTG-TGCTTT	1354786	1110015	0.18	89	0.84	1110015	89	0.180671338499217	dlp_plus	0.0276239174525474	DLP+
SA928_A90553C_CTTTTG-TTCGAA	2285615	1838725	0.2	145	0.836	1838725	145	0.19552286802458	dlp_plus	0.044817051458495	DLP+
SA928_A90553C_CTTTTG-TTGCGG	2225310	1786585	0.2	141	0.837	1786585	141	0.197152306869605	dlp_plus	0.0441356237494261	DLP+
SA928_A90553C_GATCTG-ATAGAT	1993070	1636469	0.18	126	1	1636469	126	0.178920459391793	dlp_plus	0.0293188838160163	DLP+
SA928_A90553C_GATCTG-ATCAGT	2669195	2181778	0.18	175	0.8	2181778	175	0.182608239562864	dlp_plus	0.0235332612831598	DLP+
SA928_A90553C_GATCTG-ATGTTT	2880738	2345461	0.19	182	1	2345461	182	0.18581245500285	dlp_plus	0.0210279082108258	DLP+
SA928_A90553C_GATCTG-ATTGGC	1535449	1280227	0.17	98	1	1280227	98	0.166219783268607	dlp_plus	0.0267569241644504	DLP+
SA928_A90553C_GATCTG-CACTGT	2354394	1941091	0.18	149	0.992	1941091	149	0.175545384502339	dlp_plus	0.0274273988339396	DLP+
SA928_A90553C_GATCTG-CAGCAG	3389768	2755962	0.19	214	0.939	2755962	214	0.186976217841457	dlp_plus	0.0214661728339059	DLP+
SA928_A90553C_GATCTG-CCACTC	2952904	2450957	0.17	196	0.82	2450957	196	0.169984191832853	dlp_plus	0.0189028707630412	DLP+
SA928_A90553C_GATCTG-CCTATT	1768543	1460706	0.17	112	1	1460706	112	0.174062490988345	dlp_plus	0.0293368028107521	DLP+
SA928_A90553C_GATCTG-CGCCTG	1293305	1076643	0.17	83	0.869	1076643	83	0.167525834973189	dlp_plus	0.0428089778756225	DLP+
SA928_A90553C_GATCTG-CGCGGC	2957134	2448136	0.17	191	0.917	2448136	191	0.172125443081037	dlp_plus	0.0188349245509252	DLP+
SA928_A90553C_GATCTG-CTAAGG	1844923	1506446	0.18	116	0.844	1506446	116	0.183464025327886	dlp_plus	0.0478301132093695	DLP+
SA928_A90553C_GATCTG-CTCTAC	3114441	2525229	0.19	194	0.991	2525229	194	0.189187080442365	dlp_plus	0.02582076534719	DLP+
SA928_A90553C_GATCTG-GAATGA	3991705	3207021	0.2	252	0.956	3207021	252	0.196578654985777	dlp_plus	0.0232217386420469	DLP+
SA928_A90553C_GATCTG-GCGCCA	1069889	961664	0.1	74	0.991	961664	74	0.101155353499288	dlp_plus	0.0257082103688967	DLP+
SA928_A90553C_GATCTG-GCGGAC	1932469	1616019	0.16	124	0.991	1616019	124	0.163754243923188	dlp_plus	0.0329179855109797	DLP+
SA928_A90553C_GATCTG-GGTTTC	2723286	2201390	0.19	170	0.967	2201390	170	0.191642008955358	dlp_plus	0.032623976228842	DLP+
SA928_A90553C_GATCTG-GTCCTT	2506558	2069122	0.17	160	0.994	2069122	160	0.174516608033806	dlp_plus	0.0258920964883919	DLP+
SA928_A90553C_GATCTG-TAAGGC	1676269	1430966	0.15	111	0.859	1430966	111	0.146338684304249	dlp_plus	0.0301197855410999	DLP+
SA928_A90553C_GATCTG-TAGGAT	2900913	2360546	0.19	183	1	2360546	183	0.186274803829001	dlp_plus	0.0199688338518549	DLP+
SA928_A90553C_GATCTG-TCGGGA	2047236	1683827	0.18	128	1	1683827	128	0.177512021085991	dlp_plus	0.0341208433801382	DLP+
SA928_A90553C_GATCTG-TCTTCT	2285937	1884890	0.18	144	1	1884890	144	0.175440967970683	dlp_plus	0.0267769050659876	DLP+
SA928_A90553C_GATCTG-TGAGTG	2686672	2176174	0.19	172	0.837	2176174	172	0.190011285337399	dlp_plus	0.0292948998520563	DLP+
SA928_A90553C_GATCTG-TGCTTT	1993959	1633417	0.18	125	1	1633417	125	0.180817158226423	dlp_plus	0.0356881610685674	DLP+
SA928_A90553C_GATCTG-TTCGAA	2089565	1724596	0.17	132	1	1724596	132	0.174662669024414	dlp_plus	0.0278334156735938	DLP+
SA928_A90553C_GATCTG-TTGCGG	2111058	1734866	0.18	134	0.874	1734866	134	0.178200693680609	dlp_plus	0.0406504129420543	DLP+
SA928_A90553C_GATGCT-ATAGAT	1679820	1385913	0.17	100	0.861	1385913	100	0.174963388934529	dlp_plus	0.0480889387613202	DLP+
SA928_A90553C_GATGCT-ATCAGT	1651694	1381780	0.16	97	0.829	1381780	97	0.163416468183574	dlp_plus	0.0344831166654319	DLP+
SA928_A90553C_GATGCT-ATGTTT	2373619	1926033	0.19	154	0.869	1926033	154	0.188566909853688	dlp_plus	0.0411952138356343	DLP+
SA928_A90553C_GATGCT-ATTGGC	2045741	1674129	0.18	132	0.848	1674129	132	0.181651538488988	dlp_plus	0.0369268555743134	DLP+
SA928_A90553C_GATGCT-CACTGT	2505244	2056462	0.18	159	0.801	2056462	159	0.179137042140406	dlp_plus	0.030381330512594	DLP+
SA928_A90553C_GATGCT-CAGCAG	2769656	2296627	0.17	179	0.835	2296627	179	0.17078980205484	dlp_plus	0.0296890396984196	DLP+
SA928_A90553C_GATGCT-CCACTC	3267762	2657762	0.19	215	0.819	2657762	215	0.186672101579001	dlp_plus	0.028530644647446	DLP+
SA928_A90553C_GATGCT-CCTATT	106524	104812	0.02	8	0.953	104812	8	0.016071495625399	dlp_plus	0.151692389345554	DLP+
SA928_A90553C_GATGCT-CGCCTG	987405	837847	0.15	64	0.837	837847	64	0.151465710625326	dlp_plus	0.0623565665995014	DLP+
SA928_A90553C_GATGCT-CGCGGC	3284482	2652839	0.19	205	0.833	2652839	205	0.192311299011534	dlp_plus	0.0289607203167807	DLP+
SA928_A90553C_GATGCT-CTAAGG	1290712	1080446	0.16	79	0.817	1080446	79	0.162906984672026	dlp_plus	0.0592061304863854	DLP+
SA928_A90553C_GATGCT-GCGCCA	2664910	2201835	0.17	176	0.864	2201835	176	0.173767594402813	dlp_plus	0.0285426227191376	DLP+
SA928_A90553C_GATGCT-GCGGAC	1812935	1510194	0.17	117	0.857	1510194	117	0.166989439775833	dlp_plus	0.0527291907332875	DLP+
SA928_A90553C_GATGCT-GTCCTT	2391909	1966488	0.18	160	0.829	1966488	160	0.177858354979224	dlp_plus	0.0302832000275449	DLP+
SA928_A90553C_GATGCT-TAAGGC	1882971	1559338	0.17	125	0.822	1559338	125	0.171873597628429	dlp_plus	0.0356673338000286	DLP+
SA928_A90553C_GATGCT-TCGGGA	1751584	1446018	0.17	110	1	1446018	110	0.174451239563732	dlp_plus	0.0452873639975746	DLP+
SA928_A90553C_GATGCT-TCTTCT	1685948	1389161	0.18	107	0.818	1389161	107	0.176035678443226	dlp_plus	0.042465492208804	DLP+
SA928_A90553C_GATGCT-TGCTTT	1826587	1505836	0.18	119	0.86	1505836	119	0.175601271661301	dlp_plus	0.0369896202295232	DLP+
SA928_A90553C_GATGCT-TTCGAA	1697018	1407515	0.17	111	0.843	1407515	111	0.170595126274441	dlp_plus	0.0426693392727183	DLP+
SA928_A90553C_GATGCT-TTGCGG	1935443	1590121	0.18	126	0.846	1590121	126	0.178420134305169	dlp_plus	0.0438218022997253	DLP+
SA928_A90553C_GCATTT-ATAGAT	2132456	1739160	0.18	133	1	1739160	133	0.184433348214453	dlp_plus	0.0345765145633763	DLP+
SA928_A90553C_GCATTT-ATCAGT	2604052	2123453	0.18	164	1	2123453	164	0.184558142464129	dlp_plus	0.0194045093978604	DLP+
SA928_A90553C_GCATTT-ATGTTT	3041396	2472305	0.19	191	1	2472305	191	0.18711506163617	dlp_plus	0.0245457993173898	DLP+
SA928_A90553C_GCATTT-ATTGGC	2346034	1921968	0.18	148	1	1921968	148	0.180758676131718	dlp_plus	0.0302353875849593	DLP+
SA928_A90553C_GCATTT-CACTGT	2739524	2252867	0.18	174	0.991	2252867	174	0.17764290438777	dlp_plus	0.0254358735433674	DLP+
SA928_A90553C_GCATTT-CAGCAG	3543804	2889337	0.18	224	1	2889337	224	0.184679231695658	dlp_plus	0.0188903213994814	DLP+
SA928_A90553C_GCATTT-CCACTC	2237112	1929514	0.14	152	0.859	1929514	152	0.137497809676047	dlp_plus	0.0168824469748426	DLP+
SA928_A90553C_GCATTT-CCTATT	2091352	1717524	0.18	131	1	1717524	131	0.178749440553288	dlp_plus	0.038221088466525	DLP+
SA928_A90553C_GCATTT-CGCCTG	1275658	1049141	0.18	79	1	1049141	79	0.177568752753481	dlp_plus	0.0559934719823274	DLP+
SA928_A90553C_GCATTT-CGCGGC	2670651	2219864	0.17	172	1	2219864	172	0.168792927267546	dlp_plus	0.0180800911876752	DLP+
SA928_A90553C_GCATTT-CTAAGG	1701083	1395013	0.18	106	0.991	1395013	106	0.179926552672621	dlp_plus	0.0376658913027951	DLP+
SA928_A90553C_GCATTT-GAATGA	4119234	3282840	0.2	256	0.995	3282840	256	0.203046003213219	dlp_plus	0.0170402169035637	DLP+
SA928_A90553C_GCATTT-GCGCCA	2807523	2328827	0.17	180	0.915	2328827	180	0.170504747423262	dlp_plus	0.0252497477304053	DLP+
SA928_A90553C_GCATTT-GCGGAC	2006451	1683326	0.16	128	1	1683326	128	0.161043055624085	dlp_plus	0.0308245498296462	DLP+
SA928_A90553C_GCATTT-GGTTTC	2188042	1795550	0.18	136	1	1795550	136	0.17938046893067	dlp_plus	0.0416218193737434	DLP+
SA928_A90553C_GCATTT-GTCCTT	2741002	2250505	0.18	179	0.813	2250505	179	0.178948063518378	dlp_plus	0.0285711649314678	DLP+
SA928_A90553C_GCATTT-TAAGGC	2514908	2063109	0.18	160	0.924	2063109	160	0.179648321131429	dlp_plus	0.0210681568003355	DLP+
SA928_A90553C_GCATTT-TAGGAT	3068203	2486690	0.19	197	0.806	2486690	197	0.189528854511908	dlp_plus	0.0244013804186574	DLP+
SA928_A90553C_GCATTT-TCGGGA	2271613	1855150	0.18	144	0.826	1855150	144	0.183333604799761	dlp_plus	0.0325729534744217	DLP+
SA928_A90553C_GCATTT-TCTTCT	2133021	1737447	0.19	133	1	1737447	133	0.185452463899793	dlp_plus	0.0305738394468572	DLP+
SA928_A90553C_GCATTT-TGAGTG	2826111	2292716	0.19	176	0.991	2292716	176	0.188738163504547	dlp_plus	0.0264224950080081	DLP+
SA928_A90553C_GCATTT-TGCTTT	882620	784646	0.11	60	1	784646	60	0.111003602909519	dlp_plus	0.0448455579082068	DLP+
SA928_A90553C_GCATTT-TTCGAA	2306753	1893802	0.18	147	0.837	1893802	147	0.179018299748608	dlp_plus	0.0360175680642792	DLP+
SA928_A90553C_GCATTT-TTGCGG	2371652	1946817	0.18	150	1	1946817	150	0.179130412050335	dlp_plus	0.0302635554085784	DLP+
SA928_A90553C_GCCATG-ATAGAT	2167948	1752139	0.19	134	0.989	1752139	134	0.191798419519287	dlp_plus	0.034098450239369	DLP+
SA928_A90553C_GCCATG-ATCAGT	1955389	1569787	0.2	119	0.964	1569787	119	0.197199636491767	dlp_plus	0.0568668162532803	DLP+
SA928_A90553C_GCCATG-ATGTTT	2666313	2176419	0.18	167	1	2176419	167	0.183734617803686	dlp_plus	0.0251142982315506	DLP+
SA928_A90553C_GCCATG-ATTGGC	2128279	1723489	0.19	133	1	1723489	133	0.190195928259406	dlp_plus	0.0201047518366265	DLP+
SA928_A90553C_GCCATG-CACTGT	2918851	2378058	0.19	183	1	2378058	183	0.185275987023661	dlp_plus	0.0233808227100526	DLP+
SA928_A90553C_GCCATG-CAGCAG	161684	159053	0.02	12	0.987	159053	12	0.0162724821256278	dlp_plus	0.0920667727458038	DLP+
SA928_A90553C_GCCATG-CCTATT	1962106	1612505	0.18	124	0.827	1612505	124	0.178176408410147	dlp_plus	0.0369350237824655	DLP+
SA928_A90553C_GCCATG-CGCCTG	1414382	1169016	0.17	90	0.868	1169016	90	0.173479300500148	dlp_plus	0.0497180418551877	DLP+
SA928_A90553C_GCCATG-CGCGGC	3510703	2857778	0.19	222	0.985	2857778	222	0.185981269278546	dlp_plus	0.0169909263433504	DLP+
SA928_A90553C_GCCATG-CTAAGG	1819870	1482415	0.19	114	0.887	1482415	114	0.185428080027694	dlp_plus	0.043076636039208	DLP+
